id,loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,verification_status,issue_d,loan_status,pymnt_plan,url,desc,purpose,title,zip_code,addr_state,dti,delinq_2yrs,earliest_cr_line,fico_range_low,fico_range_high,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_d,last_pymnt_amnt,next_pymnt_d,last_credit_pull_d,last_fico_range_high,last_fico_range_low,collections_12_mths_ex_med,mths_since_last_major_derog,policy_code,application_type,annual_inc_joint,dti_joint,verification_status_joint,acc_now_delinq,tot_coll_amt,tot_cur_bal,open_acc_6m,open_act_il,open_il_12m,open_il_24m,mths_since_rcnt_il,total_bal_il,il_util,open_rv_12m,open_rv_24m,max_bal_bc,all_util,total_rev_hi_lim,inq_fi,total_cu_tl,inq_last_12m,acc_open_past_24mths,avg_cur_bal,bc_open_to_buy,bc_util,chargeoff_within_12_mths,delinq_amnt,mo_sin_old_il_acct,mo_sin_old_rev_tl_op,mo_sin_rcnt_rev_tl_op,mo_sin_rcnt_tl,mort_acc,mths_since_recent_bc,mths_since_recent_bc_dlq,mths_since_recent_inq,mths_since_recent_revol_delinq,num_accts_ever_120_pd,num_actv_bc_tl,num_actv_rev_tl,num_bc_sats,num_bc_tl,num_il_tl,num_op_rev_tl,num_rev_accts,num_rev_tl_bal_gt_0,num_sats,num_tl_120dpd_2m,num_tl_30dpd,num_tl_90g_dpd_24m,num_tl_op_past_12m,pct_tl_nvr_dlq,percent_bc_gt_75,pub_rec_bankruptcies,tax_liens,tot_hi_cred_lim,total_bal_ex_mort,total_bc_limit,total_il_high_credit_limit,revol_bal_joint,sec_app_fico_range_low,sec_app_fico_range_high,sec_app_earliest_cr_line,sec_app_inq_last_6mths,sec_app_mort_acc,sec_app_open_acc,sec_app_revol_util,sec_app_open_act_il,sec_app_num_rev_accts,sec_app_chargeoff_within_12_mths,sec_app_collections_12_mths_ex_med,sec_app_mths_since_last_major_derog,hardship_flag,hardship_type,hardship_reason,hardship_status,deferral_term,hardship_amount,hardship_start_date,hardship_end_date,payment_plan_start_date,hardship_length,hardship_dpd,hardship_loan_status,orig_projected_additional_accrued_interest,hardship_payoff_balance_amount,hardship_last_payment_amount,disbursement_method,debt_settlement_flag,debt_settlement_flag_date,settlement_status,settlement_date,settlement_amount,settlement_percentage,settlement_term
124130032,5000.0,5000.0,5000.0, 36 months,9.93,161.18,B,B2,Director of Medical Records,2 years,MORTGAGE,57000.0,Source Verified,Nov-2017,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=124130032,,medical,Medical expenses,370xx,TN,15.62,0.0,May-2002,715.0,719.0,0.0,,,8.0,0.0,3562.0,56.5,42.0,w,0.0,0.0,5166.5867869979,5166.59,5000.0,166.59,0.0,0.0,0.0,Mar-2018,4687.19,,Jul-2018,729.0,725.0,0.0,,1.0,Individual,,,,0.0,0.0,243509.0,2.0,4.0,1.0,3.0,5.0,71171.0,70.0,4.0,4.0,2051.0,68.0,6300.0,0.0,0.0,0.0,8.0,34787.0,1249.0,62.2,0.0,0.0,138.0,186.0,1.0,1.0,2.0,8.0,,16.0,,0.0,1.0,2.0,2.0,6.0,18.0,3.0,22.0,2.0,8.0,0.0,0.0,0.0,5.0,100.0,0.0,0.0,0.0,260829.0,74733.0,3300.0,81816.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
71462322,12000.0,12000.0,11750.0, 36 months,10.75,391.45,B,B4,,,RENT,68000.0,Not Verified,Feb-2016,Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=71462322,,credit_card,Credit card refinancing,850xx,AZ,16.87,0.0,Feb-1983,675.0,679.0,1.0,67.0,,4.0,0.0,11925.0,74.1,21.0,w,0.0,0.0,11551.59,11310.93,9355.64,2111.51,19.57,64.87,11.6766,Jan-2019,64.87,,Mar-2019,539.0,535.0,0.0,69.0,1.0,Individual,,,,0.0,0.0,21235.0,1.0,1.0,0.0,0.0,55.0,9310.0,28.0,1.0,3.0,8403.0,43.0,16100.0,0.0,0.0,1.0,3.0,5309.0,620.0,94.6,0.0,0.0,104.0,396.0,4.0,4.0,2.0,4.0,,4.0,,1.0,2.0,3.0,2.0,8.0,4.0,3.0,15.0,3.0,4.0,0.0,0.0,0.0,1.0,85.0,100.0,0.0,0.0,49035.0,21235.0,11500.0,32935.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,Y,Nov-2018,ACTIVE,Nov-2018,1231.0,45.01,18.0
39370685,20000.0,20000.0,20000.0, 60 months,22.99,563.7,F,F1,Electronics machine specialist ,5 years,MORTGAGE,100000.0,Source Verified,Jan-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=39370685,,credit_card,Credit card refinancing,064xx,CT,14.51,0.0,Sep-2007,700.0,704.0,1.0,,,19.0,0.0,10054.0,34.8,34.0,w,0.0,0.0,21656.85,21656.85,20000.0,1656.85,0.0,0.0,0.0,May-2015,20029.61,,Oct-2017,714.0,710.0,0.0,,1.0,Individual,,,,0.0,0.0,294252.0,,,,,,,,,,,,28900.0,,,,6.0,15487.0,6646.0,58.7,0.0,0.0,88.0,49.0,2.0,2.0,1.0,2.0,,2.0,,0.0,3.0,5.0,4.0,5.0,21.0,7.0,12.0,5.0,19.0,0.0,0.0,0.0,5.0,100.0,50.0,0.0,0.0,336374.0,74791.0,16100.0,77457.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
92289924,13200.0,13200.0,13200.0, 36 months,17.99,477.15,D,D2,Bookkeeper,1 year,MORTGAGE,43500.0,Verified,Nov-2016,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=92289924,,debt_consolidation,Debt consolidation,805xx,CO,23.39,1.0,Mar-1986,675.0,679.0,1.0,,,23.0,0.0,5521.0,23.0,34.0,w,0.0,0.0,16717.2286360737,16717.23,13200.0,3517.23,0.0,0.0,0.0,Nov-2018,5725.97,,Mar-2019,684.0,680.0,1.0,4.0,1.0,Individual,,,,0.0,437.0,202392.0,3.0,2.0,1.0,1.0,9.0,14274.0,79.0,5.0,9.0,2203.0,23.0,23755.0,2.0,5.0,4.0,11.0,9199.0,1561.0,29.0,0.0,0.0,126.0,367.0,1.0,1.0,2.0,2.0,,1.0,,1.0,10.0,19.0,12.0,12.0,6.0,19.0,26.0,7.0,22.0,,0.0,1.0,7.0,97.0,20.0,0.0,0.0,224905.0,19795.0,15605.0,18000.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
3445125,15000.0,15000.0,14950.0, 36 months,13.11,506.21,B,B4,Albertsons,10+ years,MORTGAGE,66000.0,Not Verified,Feb-2013,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=3445125,  Borrower added on 02/17/13 > This will pay off 3 credit cards<br>,credit_card,payoff,975xx,OR,12.55,0.0,Oct-1999,685.0,689.0,1.0,,,7.0,0.0,24364.0,80.4,27.0,w,0.0,0.0,18223.314150219,18162.57,15000.0,3223.31,0.0,0.0,0.0,Mar-2016,505.96,,May-2018,719.0,715.0,0.0,,1.0,Individual,,,,0.0,0.0,208927.0,,,,,,,,,,,,30300.0,,,,2.0,29847.0,1088.0,95.2,0.0,0.0,141.0,162.0,3.0,3.0,4.0,3.0,,1.0,,0.0,4.0,6.0,4.0,16.0,5.0,6.0,18.0,6.0,7.0,0.0,0.0,0.0,2.0,100.0,75.0,0.0,0.0,230300.0,24364.0,22600.0,0.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
68496664,10000.0,10000.0,10000.0, 36 months,8.49,315.63,B,B1,Resolution Specialist,10+ years,MORTGAGE,68000.0,Source Verified,Jan-2016,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68496664,,debt_consolidation,Debt consolidation,432xx,OH,19.64,0.0,Feb-2000,665.0,669.0,0.0,36.0,58.0,11.0,1.0,6940.0,64.3,26.0,w,0.0,0.0,11357.9207772563,11357.92,10000.0,1357.92,0.0,0.0,0.0,Jan-2019,315.59,,Mar-2019,734.0,730.0,0.0,36.0,1.0,Individual,,,,0.0,0.0,141525.0,1.0,3.0,0.0,3.0,16.0,18838.0,78.0,1.0,1.0,2015.0,74.0,10800.0,4.0,1.0,0.0,4.0,12866.0,2981.0,46.8,0.0,0.0,134.0,190.0,2.0,2.0,4.0,2.0,36.0,15.0,36.0,2.0,3.0,5.0,3.0,7.0,8.0,6.0,14.0,6.0,11.0,0.0,0.0,0.0,1.0,76.0,0.0,0.0,0.0,172892.0,25778.0,5600.0,24092.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
85117791,15600.0,15600.0,15600.0, 60 months,13.99,362.91,C,C3,Supervisor,5 years,OWN,79000.0,Not Verified,Jul-2016,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=85117791,,debt_consolidation,Debt consolidation,190xx,PA,16.54,1.0,Nov-2001,715.0,719.0,2.0,3.0,,28.0,0.0,27416.0,23.8,59.0,w,0.0,0.0,17518.9798921262,17518.98,15600.0,1918.98,0.0,0.0,0.0,Jun-2017,13914.13,,Jun-2017,749.0,745.0,0.0,,1.0,Individual,,,,0.0,0.0,270103.0,0.0,5.0,1.0,1.0,10.0,16863.0,43.0,3.0,7.0,15395.0,29.0,115400.0,1.0,1.0,3.0,8.0,11254.0,68427.0,27.4,0.0,0.0,176.0,174.0,9.0,9.0,4.0,9.0,3.0,0.0,3.0,0.0,6.0,7.0,9.0,19.0,15.0,22.0,39.0,7.0,28.0,0.0,0.0,0.0,4.0,98.3,33.3,0.0,0.0,400771.0,44279.0,94300.0,39671.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
7636460,10000.0,10000.0,10000.0, 60 months,17.1,249.07,C,C5,District Manager,8 years,RENT,86808.0,Source Verified,Nov-2013,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=7636460,,debt_consolidation,Debt consolidation,535xx,WI,17.8,1.0,Aug-1994,675.0,679.0,0.0,9.0,98.0,9.0,1.0,5106.0,96.3,23.0,f,0.0,0.0,13127.58,13127.58,10000.0,3127.58,0.0,0.0,0.0,Dec-2015,7149.9,,Mar-2019,674.0,670.0,0.0,44.0,1.0,Individual,,,,0.0,0.0,54755.0,,,,,,,,,,,,5300.0,,,,1.0,6084.0,194.0,96.3,0.0,0.0,230.0,72.0,58.0,23.0,0.0,58.0,,23.0,,0.0,3.0,3.0,3.0,3.0,19.0,3.0,3.0,3.0,9.0,0.0,0.0,0.0,0.0,85.0,100.0,1.0,0.0,79182.0,54755.0,5300.0,73882.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
58020986,11000.0,11000.0,11000.0, 60 months,14.65,259.68,C,C5,Truck driver ,2 years,MORTGAGE,75000.0,Not Verified,Aug-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=58020986,,major_purchase,Major purchase,028xx,RI,19.06,0.0,Feb-2003,685.0,689.0,1.0,,56.0,11.0,1.0,6965.0,23.5,41.0,w,0.0,0.0,14818.125857716,14818.13,11000.0,3818.13,0.0,0.0,0.0,Jan-2019,1298.84,,Mar-2019,729.0,725.0,0.0,,1.0,Individual,,,,0.0,0.0,59454.0,,,,,,,,,,,,29600.0,,,,9.0,5405.0,11865.0,8.0,0.0,0.0,48.0,150.0,3.0,3.0,2.0,21.0,,5.0,,0.0,2.0,4.0,4.0,12.0,11.0,8.0,28.0,4.0,11.0,0.0,0.0,0.0,5.0,100.0,0.0,1.0,0.0,90982.0,59454.0,12900.0,61382.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
97082931,12625.0,12625.0,12625.0, 36 months,14.99,437.59,C,C4,Sr. Account Executive,2 years,MORTGAGE,132500.0,Not Verified,Feb-2017,Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=97082931,,home_improvement,Home improvement,850xx,AZ,11.61,0.0,Apr-2008,685.0,689.0,4.0,,95.0,7.0,1.0,3858.0,34.0,10.0,f,0.0,0.0,6390.78,6390.78,4841.42,1549.36,0.0,0.0,0.0,Mar-2018,437.59,,Mar-2019,544.0,540.0,0.0,,1.0,Individual,,,,0.0,0.0,364267.0,1.0,2.0,0.0,0.0,33.0,39841.0,59.0,2.0,2.0,2449.0,34.0,11450.0,1.0,0.0,5.0,3.0,52038.0,2983.0,43.0,0.0,0.0,68.0,106.0,7.0,5.0,2.0,7.0,,0.0,,0.0,3.0,4.0,4.0,4.0,3.0,4.0,5.0,3.0,7.0,,0.0,0.0,3.0,100.0,0.0,1.0,0.0,402466.0,43699.0,8950.0,68016.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
38560699,10000.0,10000.0,10000.0, 36 months,14.31,343.29,C,C4,,,MORTGAGE,47564.4,Verified,Jan-2015,Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=38560699,,debt_consolidation,Debt consolidation,463xx,IN,21.1,0.0,Nov-2001,670.0,674.0,1.0,39.0,,4.0,0.0,8581.0,70.3,22.0,w,0.0,0.0,7342.45,7342.45,4967.61,1863.96,0.0,510.88,91.9584,Oct-2016,350.0,,Feb-2017,524.0,520.0,0.0,,1.0,Individual,,,,0.0,0.0,22168.0,,,,,,,,,,,,12200.0,,,,2.0,5542.0,619.0,93.3,0.0,0.0,158.0,89.0,24.0,15.0,4.0,28.0,,4.0,,0.0,1.0,1.0,2.0,9.0,4.0,3.0,14.0,1.0,4.0,0.0,0.0,0.0,0.0,90.5,50.0,0.0,0.0,32200.0,22168.0,9200.0,20000.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
51828830,14400.0,14400.0,14400.0, 60 months,14.65,339.94,C,C5,President,1 year,RENT,84000.0,Source Verified,Jun-2015,Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=51828830,,debt_consolidation,Debt consolidation,977xx,OR,13.59,0.0,Mar-2004,695.0,699.0,0.0,,,8.0,0.0,8571.0,81.6,12.0,w,0.0,0.0,11959.46,11959.46,7092.81,4781.65,85.0,0.0,0.0,Jun-2018,356.94,,Mar-2019,564.0,560.0,0.0,,1.0,Individual,,,,0.0,0.0,50221.0,,,,,,,,,,,,10500.0,,,,5.0,6278.0,1172.0,86.5,0.0,0.0,110.0,135.0,12.0,6.0,0.0,12.0,,7.0,,0.0,4.0,6.0,4.0,5.0,3.0,6.0,9.0,6.0,8.0,0.0,0.0,0.0,2.0,100.0,75.0,0.0,0.0,55097.0,50221.0,8700.0,44597.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
396644,10800.0,10800.0,10425.0, 36 months,8.0,338.43,A,A3,"Digital Chocolate, Inc.",< 1 year,MORTGAGE,135000.0,Source Verified,May-2009,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=396644,"Recently bought a house for our young family (newborn). House needs minor improvements: air conditioner, stair railing remodel (baby can climb through very easily as stairs are old).  Doing this to keep baby comfortable and safe.  I have excellent credit. Both wife and I have stable jobs (dual income, both professionals with graduate degrees). I have been in my line of work over 10 years.  We bought our house with a fixed interest loan without any government or external support.  No revolving credit bills (credit card paid off fully each month).  Only a single car lease, student loan and mortgage.  Since I did not believe in ARMs or buying beyond my means, we save our money and bought our home when the market fell.  I thought I would wait for the A/C until next year, but learning to live with a young baby is an everyday learning experience.  Now I feel that its a necessary improvement to make.  Also when buying the house, it never occurred to me that a growing baby would be able to step through baulisters and create a safety hazard.  ",home_improvement,new air conditioner and stair railing,945xx,CA,6.82,0.0,May-1996,790.0,794.0,2.0,,,7.0,0.0,10232.0,19.1,31.0,f,0.0,0.0,11205.483435769,10816.42,10800.0,405.48,0.0,0.0,0.0,Nov-2009,9517.64,,Aug-2015,804.0,800.0,0.0,,1.0,Individual,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
71846787,15000.0,15000.0,15000.0, 60 months,16.29,367.09,D,D1,Certified Ophthalmic Tecnician,3 years,RENT,65000.0,Source Verified,Feb-2016,Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=71846787,,credit_card,Credit card refinancing,112xx,NY,6.13,0.0,Apr-2008,675.0,679.0,0.0,,,5.0,0.0,12673.0,100.6,8.0,w,0.0,0.0,10985.55,10985.55,6003.58,4981.97,0.0,0.0,0.0,Aug-2018,367.09,,Feb-2019,499.0,0.0,0.0,,1.0,Individual,,,,0.0,0.0,12673.0,0.0,0.0,0.0,0.0,,0.0,,0.0,2.0,3574.0,101.0,12600.0,0.0,0.0,0.0,2.0,2535.0,303.0,96.8,0.0,0.0,,94.0,18.0,18.0,0.0,18.0,,19.0,,0.0,3.0,5.0,3.0,5.0,0.0,5.0,8.0,5.0,5.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,12600.0,12673.0,9600.0,0.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
51586210,5750.0,5750.0,5750.0, 36 months,21.99,219.57,F,F1,SFM Security,7 years,RENT,18000.0,Source Verified,Jun-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=51586210,,other,Other,331xx,FL,14.0,0.0,Mar-2010,690.0,694.0,0.0,,,8.0,0.0,8357.0,38.5,9.0,f,0.0,0.0,7897.2663894959,7897.27,5750.0,2147.27,0.0,0.0,0.0,Jul-2018,219.34,,Jul-2018,724.0,720.0,0.0,,1.0,Individual,,,,0.0,0.0,8357.0,,,,,,,,,,,,21700.0,,,,5.0,1045.0,11843.0,41.4,0.0,0.0,,63.0,2.0,2.0,0.0,2.0,,14.0,,0.0,6.0,6.0,7.0,8.0,0.0,8.0,9.0,6.0,8.0,0.0,0.0,0.0,3.0,100.0,28.6,0.0,0.0,21700.0,8357.0,20200.0,0.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
95097371,32000.0,32000.0,32000.0, 60 months,18.99,829.93,D,D3,financial analysis,10+ years,MORTGAGE,100000.0,Verified,Dec-2016,Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=95097371,,credit_card,Credit card refinancing,117xx,NY,23.87,4.0,Mar-2004,660.0,664.0,3.0,12.0,63.0,18.0,2.0,27953.0,75.1,24.0,w,0.0,0.0,12111.29,12111.29,2688.55,5233.45,41.5,4147.79,373.3011,Dec-2017,463.86,,Jul-2018,514.0,510.0,0.0,47.0,1.0,Individual,,,,0.0,0.0,334389.0,1.0,2.0,1.0,2.0,11.0,19381.0,52.0,1.0,3.0,2213.0,64.0,37200.0,3.0,0.0,5.0,5.0,18577.0,6784.0,47.8,0.0,0.0,126.0,44.0,5.0,5.0,2.0,25.0,,4.0,12.0,1.0,6.0,12.0,7.0,7.0,5.0,15.0,17.0,12.0,18.0,0.0,0.0,0.0,2.0,81.0,14.3,0.0,2.0,539324.0,47334.0,13000.0,37094.0,,,,,,,,,,,,,,N,INTEREST ONLY-3 MONTHS DEFERRAL,EXCESSIVE_OBLIGATIONS,COMPLETED,3.0,463.86,Sep-2017,Dec-2017,Oct-2017,3.0,10.0,Late (31-120 days),1391.58,29934.44,133.06,Cash,N,,,,,,
113285978,14000.0,14000.0,14000.0, 60 months,30.17,454.42,F,F3,Production Manager,10+ years,MORTGAGE,112000.0,Not Verified,Jul-2017,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=113285978,,debt_consolidation,Debt consolidation,153xx,PA,24.6,0.0,Jul-2002,670.0,674.0,0.0,77.0,,14.0,0.0,37071.0,64.5,29.0,f,0.0,0.0,16453.4143448452,16453.41,14000.0,2453.41,0.0,0.0,0.0,Feb-2018,14068.26,,Mar-2019,729.0,725.0,0.0,77.0,1.0,Individual,,,,0.0,0.0,313998.0,1.0,3.0,2.0,3.0,10.0,63278.0,91.0,2.0,3.0,12075.0,79.0,57500.0,2.0,0.0,2.0,7.0,24154.0,8135.0,80.5,0.0,0.0,155.0,180.0,1.0,1.0,2.0,1.0,,10.0,,1.0,6.0,8.0,7.0,9.0,14.0,10.0,13.0,8.0,14.0,0.0,0.0,0.0,4.0,96.6,71.4,0.0,0.0,345812.0,100349.0,41700.0,69812.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
65774589,16000.0,16000.0,16000.0, 36 months,7.89,500.58,A,A5,Head Server,5 years,RENT,86000.0,Verified,Dec-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=65774589,,home_improvement,Home improvement,111xx,NY,3.39,0.0,May-2012,710.0,714.0,0.0,,,7.0,0.0,8435.0,27.2,7.0,w,0.0,0.0,18006.458325392,18006.46,16000.0,2006.46,0.0,0.0,0.0,Dec-2018,500.19,,Nov-2018,709.0,705.0,0.0,,1.0,Individual,,,,0.0,0.0,8435.0,,,,,,,,,,,,31000.0,,,,4.0,1205.0,22565.0,27.2,0.0,0.0,,42.0,13.0,13.0,0.0,13.0,,13.0,,0.0,7.0,7.0,7.0,7.0,0.0,7.0,7.0,7.0,7.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,31000.0,8435.0,31000.0,0.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
130240226,10000.0,10000.0,10000.0, 60 months,22.9,281.34,E,E1,Sales,6 years,MORTGAGE,130000.0,Source Verified,Mar-2018,Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=130240226,,debt_consolidation,Debt consolidation,111xx,NY,21.26,0.0,Mar-2004,680.0,684.0,0.0,,,14.0,0.0,41209.0,85.1,20.0,w,0.0,0.0,1943.94,1943.94,670.99,1272.95,0.0,0.0,0.0,Nov-2018,281.34,,Mar-2019,584.0,580.0,1.0,,1.0,Individual,,,,0.0,35275.0,365447.0,0.0,8.0,2.0,3.0,8.0,87279.0,77.0,1.0,1.0,17237.0,80.0,48400.0,0.0,0.0,2.0,5.0,26103.0,7191.0,85.1,0.0,0.0,136.0,168.0,9.0,8.0,1.0,9.0,,8.0,,0.0,5.0,5.0,5.0,5.0,13.0,5.0,6.0,5.0,14.0,0.0,0.0,0.0,4.0,100.0,100.0,0.0,0.0,400978.0,128488.0,48400.0,112908.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
74021539,13200.0,13200.0,13200.0, 36 months,13.67,449.04,C,C3,mobile mechanic,8 years,RENT,59000.0,Not Verified,Mar-2016,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=74021539,,debt_consolidation,Debt consolidation,919xx,CA,37.02,0.0,Oct-1998,675.0,679.0,1.0,64.0,,13.0,0.0,18332.0,53.8,29.0,w,0.0,0.0,15953.0624606543,15953.06,13200.0,2753.06,0.0,0.0,0.0,Jun-2018,4288.04,,Mar-2019,679.0,675.0,0.0,,1.0,Individual,,,,0.0,0.0,86973.0,3.0,3.0,1.0,3.0,6.0,68641.0,72.0,3.0,6.0,4763.0,63.0,34100.0,0.0,2.0,1.0,9.0,6690.0,401.0,96.0,0.0,0.0,209.0,119.0,1.0,1.0,0.0,8.0,,1.0,,0.0,3.0,8.0,3.0,3.0,16.0,10.0,13.0,8.0,13.0,0.0,0.0,0.0,4.0,96.6,100.0,0.0,0.0,115866.0,86973.0,10000.0,81766.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
20782749,20325.0,20325.0,20325.0, 60 months,17.57,511.38,D,D4,,,MORTGAGE,80000.0,Source Verified,Jul-2014,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=20782749,,debt_consolidation,Debt consolidation,595xx,MT,17.46,0.0,Feb-2011,665.0,669.0,0.0,,,11.0,0.0,15685.0,87.1,13.0,w,0.0,0.0,28996.0901571125,28996.09,20325.0,8671.09,0.0,0.0,0.0,Sep-2017,10075.03,,May-2018,649.0,645.0,0.0,,1.0,Individual,,,,0.0,0.0,116418.0,,,,,,,,,,,,18000.0,,,,2.0,10583.0,1042.0,90.7,0.0,0.0,36.0,41.0,9.0,9.0,1.0,9.0,,,,0.0,5.0,9.0,5.0,5.0,1.0,9.0,11.0,9.0,11.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,146607.0,34321.0,11200.0,43007.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
882450,10000.0,10000.0,10000.0, 36 months,14.65,344.95,C,C3,CSX TRANSPORTATION,10+ years,MORTGAGE,97000.0,Verified,Sep-2011,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=882450,,major_purchase,BOAT PURCHASE,456xx,OH,19.25,0.0,Dec-1996,675.0,679.0,1.0,,,14.0,0.0,9246.0,34.5,33.0,f,0.0,0.0,10583.1765809515,10583.18,10000.0,583.18,0.0,0.0,0.0,Mar-2012,9206.31,,Mar-2019,714.0,710.0,0.0,,1.0,Individual,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
8635556,24925.0,24925.0,24925.0, 36 months,12.99,839.71,B,B4,Senior Community Manager,7 years,MORTGAGE,65000.0,Verified,Nov-2013,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=8635556,,debt_consolidation,Consolidate,951xx,CA,33.47,0.0,Jun-2002,700.0,704.0,1.0,,,9.0,0.0,15864.0,62.7,21.0,w,0.0,0.0,29558.04,29558.04,24925.0,4633.04,0.0,0.0,0.0,Nov-2015,10244.71,,Nov-2017,794.0,790.0,0.0,,1.0,Individual,,,,0.0,0.0,98014.0,,,,,,,,,,,,25300.0,,,,7.0,10890.0,9116.0,61.2,0.0,0.0,99.0,137.0,12.0,7.0,0.0,12.0,,2.0,,0.0,4.0,5.0,4.0,12.0,6.0,5.0,14.0,5.0,9.0,0.0,0.0,0.0,3.0,100.0,25.0,0.0,0.0,118710.0,98014.0,23500.0,91051.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
92648355,18000.0,18000.0,18000.0, 36 months,10.49,584.96,B,B2,RN ,3 years,RENT,110000.0,Source Verified,Nov-2016,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=92648355,,credit_card,Credit card refinancing,430xx,OH,17.76,0.0,Aug-2001,660.0,664.0,2.0,54.0,81.0,8.0,1.0,20498.0,92.8,15.0,w,0.0,0.0,20111.3667379039,20111.37,18000.0,2111.37,0.0,0.0,0.0,Mar-2018,11347.46,,Mar-2019,724.0,720.0,0.0,54.0,1.0,Individual,,,,0.0,904.0,79950.0,1.0,4.0,1.0,1.0,4.0,59452.0,64.0,0.0,0.0,10339.0,75.0,22100.0,2.0,1.0,5.0,1.0,9994.0,1102.0,94.9,0.0,0.0,134.0,183.0,25.0,4.0,0.0,25.0,54.0,4.0,54.0,1.0,3.0,3.0,3.0,5.0,7.0,4.0,8.0,3.0,8.0,0.0,0.0,0.0,1.0,92.9,100.0,1.0,0.0,94888.0,79950.0,21600.0,72788.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
